segment,timestamp_sec,face_count,head_count,head_up_rate
head_detect_seg015,97.1,14,27,0.4815
head_detect_seg015,98.1,11,27,0.4074
head_detect_seg015,99.1,13,29,0.4138
head_detect_seg015,100.1,10,29,0.3448
head_detect_seg015,101.1,10,29,0.3448
head_detect_seg015,102.1,11,28,0.3571
head_detect_seg015,103.1,10,28,0.3571
head_detect_seg015,104.1,12,26,0.4615
head_detect_seg015,105.1,14,26,0.5385
head_detect_seg015,106.1,14,28,0.5000
head_detect_seg015,107.1,14,29,0.4828
head_detect_seg015,108.1,13,27,0.4815
head_detect_seg015,109.1,14,28,0.4643
head_detect_seg015,110.1,15,28,0.5357
head_detect_seg015,111.1,14,27,0.4815
head_detect_seg015,112.1,13,31,0.4194
head_detect_seg015,113.1,15,28,0.4286
head_detect_seg015,114.1,12,30,0.3667
head_detect_seg015,115.1,12,27,0.4074
head_detect_seg015,116.1,11,26,0.4231
head_detect_seg015,117.1,11,27,0.4074
head_detect_seg015,118.1,13,27,0.4815
head_detect_seg015,119.1,12,27,0.4444
head_detect_seg015,120.1,13,27,0.4444
head_detect_seg015,121.1,12,26,0.4615
head_detect_seg015,122.1,13,26,0.4615
head_detect_seg015,123.1,12,26,0.4231
head_detect_seg015,124.1,10,26,0.3846
head_detect_seg016,0.0,10,26,0.3462
head_detect_seg016,1.0,13,26,0.4615
head_detect_seg016,2.0,12,26,0.4615
head_detect_seg016,3.0,11,26,0.4231
head_detect_seg016,4.0,12,25,0.4400
head_detect_seg016,5.0,12,24,0.4583
head_detect_seg016,6.0,10,23,0.4348
head_detect_seg016,7.0,11,22,0.4091
head_detect_seg016,8.0,11,19,0.4737
head_detect_seg016,9.0,13,26,0.5000
head_detect_seg016,10.0,13,26,0.4615
head_detect_seg016,11.0,13,25,0.4800
head_detect_seg016,12.0,12,23,0.4783
head_detect_seg016,13.0,14,23,0.6087
head_detect_seg016,14.0,12,24,0.5000
head_detect_seg016,15.0,12,25,0.4800
head_detect_seg016,16.0,13,27,0.4444
head_detect_seg016,17.0,13,24,0.5000
head_detect_seg016,18.0,11,26,0.4231
head_detect_seg016,19.0,14,24,0.5833
head_detect_seg016,20.0,12,25,0.4800
head_detect_seg016,21.0,11,25,0.4400
head_detect_seg016,22.0,11,23,0.4783
head_detect_seg016,23.0,10,25,0.4000
head_detect_seg016,24.0,11,24,0.4583
head_detect_seg016,25.0,9,25,0.3600
head_detect_seg016,26.0,8,22,0.3636
head_detect_seg016,27.0,9,24,0.3750
head_detect_seg016,28.0,13,26,0.5000
head_detect_seg016,29.0,11,26,0.4231
head_detect_seg016,30.0,7,26,0.2692
head_detect_seg016,31.0,10,25,0.3600
head_detect_seg016,32.0,10,26,0.3462
head_detect_seg016,33.0,10,26,0.3846
head_detect_seg016,34.0,11,30,0.3000
head_detect_seg016,35.0,11,30,0.3667
head_detect_seg016,36.0,12,26,0.4231
head_detect_seg016,37.0,10,24,0.3750
head_detect_seg016,38.0,11,26,0.3846
head_detect_seg016,39.0,12,25,0.4400
head_detect_seg016,40.0,12,23,0.3913
head_detect_seg016,41.0,13,24,0.5417
head_detect_seg016,42.0,15,22,0.6818
head_detect_seg016,43.0,14,21,0.5714
head_detect_seg016,44.0,9,22,0.3636
head_detect_seg016,45.0,9,22,0.4091
head_detect_seg016,46.0,11,23,0.4783
head_detect_seg016,47.0,12,20,0.6000
head_detect_seg016,48.0,15,27,0.5556
head_detect_seg016,49.0,14,21,0.5714
head_detect_seg016,50.1,18,23,0.6957
head_detect_seg016,51.1,14,22,0.6364
head_detect_seg016,52.1,13,23,0.5217
head_detect_seg016,53.1,15,23,0.6522
head_detect_seg016,54.1,15,22,0.6364
head_detect_seg016,55.1,13,21,0.5714
head_detect_seg016,56.1,15,23,0.6087
head_detect_seg016,57.1,13,20,0.6500
head_detect_seg016,58.1,14,22,0.5909
head_detect_seg016,59.1,14,22,0.6364
head_detect_seg016,60.1,14,22,0.6364
head_detect_seg016,61.1,17,21,0.7143
head_detect_seg016,62.1,20,19,0.8947
head_detect_seg016,63.1,19,23,0.7826
head_detect_seg016,64.1,18,24,0.7083
head_detect_seg016,65.1,16,25,0.6000
head_detect_seg016,66.1,17,23,0.6957
head_detect_seg016,67.1,16,23,0.6087
head_detect_seg016,68.1,17,23,0.7391
head_detect_seg016,69.1,14,23,0.6087
head_detect_seg016,70.1,9,22,0.3636
head_detect_seg016,71.1,12,25,0.4400
head_detect_seg016,72.1,13,22,0.5909
head_detect_seg016,73.1,6,23,0.2609
head_detect_seg016,74.1,8,22,0.3636
head_detect_seg016,75.1,15,22,0.6818
head_detect_seg016,76.1,13,22,0.5909
head_detect_seg016,77.1,8,24,0.3333
head_detect_seg016,78.1,12,21,0.4762
head_detect_seg016,79.1,14,23,0.5652
head_detect_seg016,80.1,11,24,0.4583
head_detect_seg016,81.1,11,21,0.4762
head_detect_seg016,82.1,13,23,0.5652
head_detect_seg016,83.1,7,23,0.3043
head_detect_seg016,84.1,11,24,0.4167
head_detect_seg016,85.1,10,24,0.3750
head_detect_seg016,86.1,16,25,0.6400
head_detect_seg016,87.1,13,24,0.5000
head_detect_seg016,88.1,13,24,0.5417
head_detect_seg016,89.1,13,25,0.5200
head_detect_seg016,90.1,10,23,0.4348
head_detect_seg016,91.1,10,23,0.4348
head_detect_seg016,92.1,10,23,0.4348
head_detect_seg016,93.1,13,25,0.4400
head_detect_seg016,94.1,11,24,0.4583
head_detect_seg016,95.1,13,25,0.4800
head_detect_seg016,96.1,9,25,0.3600
head_detect_seg016,97.1,13,25,0.4800
head_detect_seg016,98.1,10,25,0.4000
head_detect_seg016,99.1,11,22,0.4545
head_detect_seg016,100.1,12,23,0.4348
head_detect_seg016,101.1,9,25,0.3200
head_detect_seg016,102.1,8,22,0.3636
head_detect_seg016,103.1,11,27,0.4074
head_detect_seg016,104.1,9,25,0.3600
head_detect_seg016,105.1,10,28,0.3571
head_detect_seg016,106.1,7,29,0.2414
head_detect_seg016,107.1,7,30,0.2000
head_detect_seg016,108.1,4,29,0.1379
head_detect_seg016,109.1,5,29,0.1724
head_detect_seg016,110.1,4,28,0.1429
head_detect_seg016,111.1,6,30,0.2000
head_detect_seg016,112.1,8,24,0.3333
head_detect_seg016,113.1,7,26,0.2692
head_detect_seg016,114.1,7,24,0.2917
head_detect_seg016,115.1,7,25,0.2400
head_detect_seg016,116.1,5,26,0.1154
head_detect_seg017,0.0,6,31,0.1935
head_detect_seg017,1.0,8,29,0.2414
head_detect_seg017,2.0,5,26,0.1923
head_detect_seg017,3.0,7,28,0.2500
head_detect_seg017,4.0,5,26,0.1923
head_detect_seg017,5.0,7,24,0.2500
head_detect_seg017,6.0,6,25,0.2400
head_detect_seg017,7.0,9,22,0.3636
head_detect_seg017,8.0,9,23,0.3913
head_detect_seg017,9.0,8,25,0.3200
head_detect_seg017,10.0,9,24,0.3333
head_detect_seg017,11.0,8,27,0.2593
head_detect_seg017,12.0,6,23,0.2174
head_detect_seg017,13.0,6,23,0.2609
head_detect_seg017,14.0,8,23,0.3043
head_detect_seg017,15.0,8,23,0.3478
head_detect_seg017,16.0,8,22,0.3636
head_detect_seg017,17.0,7,23,0.3043
head_detect_seg017,18.0,6,23,0.2609
head_detect_seg017,19.0,7,29,0.2414
head_detect_seg017,20.0,10,26,0.3846
head_detect_seg017,21.0,10,26,0.3462
head_detect_seg017,22.0,11,25,0.4000
head_detect_seg017,23.0,9,24,0.3750
head_detect_seg017,24.0,7,28,0.2500
head_detect_seg017,25.0,9,30,0.2667
head_detect_seg017,26.0,10,26,0.3462
head_detect_seg017,27.0,9,24,0.3750
head_detect_seg017,28.0,12,25,0.4400
head_detect_seg017,29.0,10,26,0.3846
head_detect_seg017,30.0,6,25,0.2400
head_detect_seg017,31.0,5,21,0.2381
head_detect_seg017,32.0,7,24,0.2917
head_detect_seg017,33.0,10,24,0.4167
head_detect_seg017,34.0,9,23,0.3478
head_detect_seg017,35.0,11,25,0.4400
head_detect_seg017,36.0,9,27,0.2963
head_detect_seg017,37.0,6,26,0.2308
head_detect_seg017,38.0,9,22,0.4091
head_detect_seg017,39.0,10,25,0.4000
head_detect_seg017,40.0,12,28,0.4286
head_detect_seg017,41.0,9,24,0.3750
head_detect_seg017,42.0,11,26,0.3846
head_detect_seg017,43.0,11,26,0.4231
head_detect_seg017,44.0,10,26,0.3462
head_detect_seg017,45.0,13,27,0.4444
head_detect_seg017,46.0,10,24,0.4167
head_detect_seg017,47.0,13,22,0.5000
head_detect_seg017,48.0,13,22,0.5909
head_detect_seg017,49.0,14,20,0.7000
head_detect_seg017,50.1,12,21,0.5714
head_detect_seg017,51.1,12,24,0.5000
head_detect_seg017,52.1,14,23,0.5652
head_detect_seg017,53.1,17,24,0.6667
head_detect_seg017,54.1,14,23,0.6087
head_detect_seg017,55.1,12,24,0.4583
head_detect_seg017,56.1,7,25,0.2800
head_detect_seg017,57.1,6,26,0.2308
head_detect_seg017,58.1,5,26,0.1923
head_detect_seg017,59.1,7,23,0.3043
head_detect_seg017,60.1,10,26,0.3846
head_detect_seg017,61.1,14,24,0.5000
head_detect_seg017,62.1,11,25,0.4000
head_detect_seg017,63.1,12,27,0.4074
head_detect_seg017,64.1,8,28,0.2857
head_detect_seg017,65.1,10,29,0.3448
head_detect_seg017,66.1,10,27,0.3704
head_detect_seg017,67.1,10,27,0.3704
head_detect_seg017,68.1,5,27,0.1852
head_detect_seg017,69.1,8,28,0.2857
head_detect_seg017,70.1,10,27,0.3704
head_detect_seg017,71.1,10,28,0.3571
head_detect_seg017,72.1,9,26,0.3462
head_detect_seg017,73.1,8,24,0.3333
head_detect_seg017,74.1,10,26,0.3846
head_detect_seg017,75.1,6,22,0.2273
head_detect_seg017,76.1,7,23,0.2609
head_detect_seg017,77.1,8,23,0.3043
head_detect_seg017,78.1,9,22,0.3636
head_detect_seg017,79.1,10,22,0.4091
head_detect_seg017,80.1,12,21,0.4286
head_detect_seg017,81.1,9,24,0.3750
head_detect_seg017,82.1,10,22,0.4545
head_detect_seg017,83.1,11,21,0.4762
head_detect_seg017,84.1,9,22,0.4091
head_detect_seg017,85.1,9,24,0.3750
head_detect_seg017,86.1,11,23,0.4783
head_detect_seg017,87.1,9,24,0.3750
head_detect_seg017,88.1,9,23,0.3478
head_detect_seg017,89.1,10,24,0.4167
head_detect_seg017,90.1,9,24,0.3333
head_detect_seg017,91.1,14,24,0.5000
head_detect_seg017,92.1,9,24,0.3333
head_detect_seg017,93.1,8,23,0.3478
head_detect_seg017,94.1,10,26,0.3846
head_detect_seg017,95.1,9,26,0.3462
head_detect_seg017,96.1,9,25,0.3200
head_detect_seg017,97.1,9,22,0.4091
head_detect_seg017,98.1,10,23,0.4348
head_detect_seg017,99.1,7,24,0.2917
head_detect_seg017,100.1,7,25,0.2800
head_detect_seg017,101.1,8,27,0.2963
head_detect_seg017,102.1,10,24,0.3750
head_detect_seg017,103.1,8,24,0.2917
head_detect_seg017,104.1,10,22,0.3636
head_detect_seg017,105.1,10,21,0.4762
head_detect_seg017,106.1,12,22,0.5455
head_detect_seg017,107.1,8,23,0.3478
head_detect_seg017,108.1,10,24,0.4167
head_detect_seg017,109.1,9,22,0.4091
head_detect_seg017,110.1,14,23,0.4783
head_detect_seg017,111.1,9,22,0.4091
head_detect_seg017,112.1,8,21,0.3810
head_detect_seg017,113.1,9,22,0.4091
head_detect_seg017,114.1,9,24,0.3750
head_detect_seg017,115.1,7,23,0.3043
head_detect_seg017,116.1,8,24,0.3333
head_detect_seg018,0.0,12,23,0.3913
head_detect_seg018,1.0,14,23,0.4348
head_detect_seg018,2.0,11,24,0.3750
head_detect_seg018,3.0,13,23,0.4783
head_detect_seg018,4.0,11,21,0.4286
head_detect_seg018,5.0,11,23,0.4348
head_detect_seg018,6.0,13,27,0.4074
head_detect_seg018,7.0,11,26,0.3846
head_detect_seg018,8.0,10,26,0.3462
head_detect_seg018,9.0,10,27,0.3333
head_detect_seg018,10.0,11,25,0.4400
head_detect_seg018,11.0,9,29,0.3103
head_detect_seg018,12.0,9,23,0.3913
head_detect_seg018,13.0,7,23,0.3043
head_detect_seg018,14.0,9,25,0.3200
head_detect_seg018,15.0,8,23,0.3478
head_detect_seg018,16.0,8,22,0.3636
head_detect_seg018,17.0,8,26,0.3077
head_detect_seg018,18.0,8,24,0.3333
head_detect_seg018,19.0,9,20,0.4500
head_detect_seg018,20.0,8,22,0.3636
head_detect_seg018,21.0,10,24,0.3750
head_detect_seg018,22.0,10,27,0.3333
head_detect_seg018,23.0,10,27,0.3333
head_detect_seg018,24.0,9,26,0.3462
head_detect_seg018,25.0,11,26,0.3846
head_detect_seg018,26.0,10,26,0.3462
head_detect_seg018,27.0,14,26,0.5000
head_detect_seg018,28.0,9,28,0.3214
head_detect_seg018,29.0,13,25,0.4800
head_detect_seg018,30.0,11,28,0.3571
head_detect_seg018,31.0,9,27,0.3333
head_detect_seg018,32.0,10,24,0.3750
head_detect_seg018,33.0,8,25,0.3200
head_detect_seg018,34.0,8,27,0.2593
head_detect_seg018,35.0,9,27,0.2963
head_detect_seg018,36.0,9,23,0.3478
head_detect_seg018,37.0,11,29,0.3448
head_detect_seg018,38.0,12,27,0.4074
head_detect_seg018,39.0,10,27,0.3704
head_detect_seg018,40.0,10,27,0.3704
head_detect_seg018,41.0,12,27,0.3704
head_detect_seg018,42.0,10,28,0.3571
head_detect_seg018,43.0,11,26,0.4231
head_detect_seg018,44.0,7,22,0.2727
head_detect_seg018,45.0,10,24,0.4167
head_detect_seg018,46.0,10,22,0.4545
head_detect_seg018,47.0,11,31,0.3226
head_detect_seg018,48.0,9,26,0.3462
head_detect_seg018,49.0,9,25,0.3600
head_detect_seg018,50.1,12,27,0.4444
head_detect_seg018,51.1,11,26,0.4231
head_detect_seg018,52.1,9,25,0.3600
head_detect_seg018,53.1,10,28,0.3571
head_detect_seg018,54.1,13,28,0.4286
head_detect_seg018,55.1,11,27,0.4074
head_detect_seg018,56.1,12,27,0.4444
head_detect_seg018,57.1,12,26,0.4231
head_detect_seg018,58.1,13,29,0.3448
head_detect_seg018,59.1,11,23,0.3913
head_detect_seg018,60.1,10,23,0.3913
head_detect_seg018,61.1,11,26,0.3846
head_detect_seg018,62.1,13,23,0.5217
head_detect_seg018,63.1,11,26,0.4231
head_detect_seg018,64.1,12,21,0.5714
head_detect_seg018,65.1,12,23,0.4783
head_detect_seg018,66.1,9,20,0.4500
head_detect_seg018,67.1,13,23,0.4783
head_detect_seg018,68.1,9,27,0.2963
head_detect_seg018,69.1,8,22,0.3636
head_detect_seg018,70.1,10,27,0.3704
head_detect_seg018,71.1,10,27,0.3704
head_detect_seg018,72.1,9,26,0.3462
head_detect_seg018,73.1,7,25,0.2800
head_detect_seg018,74.1,7,24,0.2917
head_detect_seg018,75.1,9,22,0.4091
head_detect_seg018,76.1,8,22,0.3636
head_detect_seg018,77.1,6,20,0.3000
head_detect_seg018,78.1,8,19,0.3684
head_detect_seg018,79.1,9,22,0.3182
head_detect_seg018,80.1,8,22,0.3636
head_detect_seg018,81.1,6,27,0.2222
head_detect_seg018,82.1,8,25,0.3200
head_detect_seg018,83.1,7,25,0.2800
head_detect_seg018,84.1,7,25,0.2800
head_detect_seg018,85.1,5,24,0.2083
head_detect_seg018,86.1,8,26,0.2692
head_detect_seg018,87.1,9,25,0.3200
head_detect_seg018,88.1,10,28,0.3571
head_detect_seg018,89.1,10,25,0.4000
head_detect_seg018,90.1,9,20,0.4500
head_detect_seg018,91.1,13,26,0.5000
head_detect_seg018,92.1,12,24,0.5000
head_detect_seg018,93.1,14,25,0.4800
head_detect_seg018,94.1,13,24,0.5000
head_detect_seg018,95.1,13,23,0.5217
head_detect_seg018,96.1,11,25,0.4400
head_detect_seg018,97.1,11,25,0.4000
head_detect_seg018,98.1,12,23,0.5217
head_detect_seg018,99.1,12,27,0.4444
head_detect_seg018,100.1,14,27,0.4444
head_detect_seg018,101.1,13,26,0.4615
head_detect_seg018,102.1,10,25,0.3600
head_detect_seg018,103.1,11,24,0.4167
head_detect_seg018,104.1,12,24,0.4583
head_detect_seg018,105.1,11,22,0.5000
head_detect_seg018,106.1,13,28,0.4643
head_detect_seg018,107.1,15,24,0.5833
head_detect_seg018,108.1,12,24,0.4583
head_detect_seg018,109.1,15,31,0.4839
head_detect_seg018,110.1,14,29,0.4828
head_detect_seg018,111.1,13,24,0.5417
head_detect_seg018,112.1,14,29,0.4828
head_detect_seg018,113.1,12,24,0.5000
head_detect_seg018,114.1,11,22,0.4545
head_detect_seg018,115.1,12,26,0.4615
head_detect_seg018,116.1,13,24,0.5000
head_detect_seg018,117.1,11,24,0.4583
head_detect_seg018,118.1,11,23,0.4783
head_detect_seg018,119.1,10,26,0.3846
head_detect_seg018,120.1,12,26,0.4615
head_detect_seg018,121.1,12,25,0.4800
head_detect_seg018,122.1,13,24,0.5000
head_detect_seg018,123.1,13,23,0.5652
head_detect_seg018,124.1,14,22,0.5909
head_detect_seg019,0.0,7,22,0.3182
head_detect_seg019,1.0,6,19,0.3158
head_detect_seg019,2.0,6,19,0.3158
head_detect_seg019,3.0,5,20,0.2500
head_detect_seg019,4.0,9,26,0.3462
head_detect_seg019,5.0,5,22,0.2273
head_detect_seg019,6.0,6,23,0.2609
head_detect_seg019,7.0,7,24,0.2917
head_detect_seg019,8.0,9,19,0.4737
head_detect_seg019,9.0,9,24,0.3750
head_detect_seg019,10.0,12,25,0.3600
head_detect_seg019,11.0,10,21,0.3333
head_detect_seg019,12.0,8,23,0.3043
head_detect_seg019,13.0,7,22,0.2727
head_detect_seg019,14.0,9,23,0.3478
head_detect_seg019,15.0,10,27,0.3333
head_detect_seg019,16.0,11,28,0.3571
head_detect_seg019,17.0,14,27,0.4815
head_detect_seg019,18.0,15,26,0.5385
head_detect_seg019,19.0,11,26,0.4231
head_detect_seg019,20.0,15,22,0.5909
head_detect_seg019,21.0,15,22,0.6818
head_detect_seg019,22.0,20,23,0.7826
head_detect_seg019,23.0,11,26,0.3846
head_detect_seg019,24.0,14,24,0.5417
head_detect_seg019,25.0,12,25,0.4400
head_detect_seg019,26.0,12,25,0.4400
head_detect_seg019,27.0,11,25,0.4400
head_detect_seg019,28.0,14,25,0.5200
head_detect_seg019,29.0,14,26,0.5000
head_detect_seg019,30.0,12,25,0.4800
head_detect_seg019,31.0,10,25,0.4000
head_detect_seg019,32.0,8,25,0.3200
head_detect_seg019,33.0,12,24,0.5000
head_detect_seg019,34.0,11,26,0.4231
head_detect_seg019,35.0,15,24,0.5833
head_detect_seg019,36.0,17,24,0.6667
head_detect_seg019,37.0,13,23,0.5217
head_detect_seg019,38.0,11,23,0.4783
head_detect_seg019,39.0,12,25,0.4800
head_detect_seg019,40.0,12,24,0.4583
head_detect_seg019,41.0,12,21,0.4286
head_detect_seg019,42.0,10,23,0.4348
head_detect_seg019,43.0,12,19,0.5789
head_detect_seg019,44.0,13,19,0.6316
head_detect_seg019,45.0,13,21,0.6190
head_detect_seg019,46.0,13,19,0.5789
head_detect_seg019,47.0,9,22,0.3182
head_detect_seg019,48.0,11,23,0.4783
head_detect_seg019,49.0,12,22,0.5000
head_detect_seg019,50.1,13,26,0.4615
head_detect_seg019,51.1,12,22,0.4545
head_detect_seg019,52.1,14,22,0.5000
head_detect_seg019,53.1,15,25,0.4400
head_detect_seg019,54.1,15,24,0.5000
head_detect_seg019,55.1,16,24,0.5833
head_detect_seg019,56.1,10,24,0.4167
head_detect_seg019,57.1,12,22,0.4545
head_detect_seg019,58.1,13,22,0.5455
head_detect_seg019,59.1,12,22,0.4545
head_detect_seg019,60.1,15,23,0.5652
head_detect_seg019,61.1,14,22,0.5909
head_detect_seg019,62.1,13,22,0.5455
head_detect_seg019,63.1,15,24,0.5417
head_detect_seg019,64.1,17,24,0.6667
head_detect_seg019,65.1,17,25,0.6000
head_detect_seg019,66.1,20,25,0.6800
head_detect_seg019,67.1,15,25,0.5200
head_detect_seg019,68.1,14,23,0.5217
head_detect_seg019,69.1,14,24,0.5000
head_detect_seg019,70.1,14,25,0.5200
head_detect_seg019,71.1,15,25,0.6000
head_detect_seg019,72.1,12,24,0.4583
head_detect_seg019,73.1,13,25,0.5200
head_detect_seg019,74.1,13,25,0.5200
head_detect_seg019,75.1,13,25,0.5200
head_detect_seg019,76.1,16,26,0.6154
head_detect_seg019,77.1,10,22,0.4545
head_detect_seg019,78.1,9,23,0.3478
head_detect_seg019,79.1,11,24,0.4583
head_detect_seg019,80.1,11,24,0.4583
head_detect_seg019,81.1,14,24,0.5833
head_detect_seg019,82.1,11,21,0.5238
head_detect_seg019,83.1,10,21,0.4762
head_detect_seg019,84.1,10,23,0.4348
head_detect_seg019,85.1,11,27,0.4074
head_detect_seg019,86.1,15,26,0.5385
head_detect_seg019,87.1,13,27,0.4444
head_detect_seg019,88.1,15,28,0.4286
head_detect_seg019,89.1,18,28,0.5714
head_detect_seg019,90.1,12,23,0.4783
head_detect_seg019,91.1,14,24,0.5000
head_detect_seg019,92.1,13,27,0.4815
head_detect_seg019,93.1,15,23,0.6087
head_detect_seg019,94.1,13,23,0.5652
head_detect_seg019,95.1,14,23,0.6087
head_detect_seg019,96.1,12,26,0.4615
head_detect_seg019,97.1,15,25,0.6000
head_detect_seg019,98.1,13,27,0.4815
head_detect_seg019,99.1,15,27,0.5556
head_detect_seg019,100.1,13,24,0.5417
head_detect_seg019,101.1,14,23,0.6087
head_detect_seg019,102.1,11,23,0.4783
head_detect_seg019,103.1,12,24,0.5000
head_detect_seg019,104.1,12,24,0.5000
head_detect_seg019,105.1,14,26,0.5385
head_detect_seg019,106.1,15,25,0.5600
head_detect_seg019,107.1,14,24,0.5417
head_detect_seg019,108.1,13,26,0.5000
head_detect_seg019,109.1,10,22,0.4091
head_detect_seg019,110.1,12,22,0.5000
head_detect_seg019,111.1,12,22,0.5000
head_detect_seg019,112.1,9,24,0.3750
head_detect_seg019,113.1,9,23,0.3913
head_detect_seg019,114.1,10,19,0.4737
head_detect_seg019,115.1,10,22,0.4091
head_detect_seg019,116.1,10,19,0.4737
head_detect_seg020,0.0,7,21,0.3333
head_detect_seg020,1.0,10,20,0.5000
head_detect_seg020,2.0,13,22,0.5909
head_detect_seg020,3.0,12,25,0.4000
head_detect_seg020,4.0,13,23,0.5217
head_detect_seg020,5.0,13,24,0.4583
head_detect_seg020,6.0,13,25,0.4800
head_detect_seg020,7.0,12,23,0.4783
head_detect_seg020,8.0,14,24,0.4583
head_detect_seg020,9.0,11,25,0.4400
head_detect_seg020,10.0,9,23,0.3043
head_detect_seg020,11.0,12,23,0.4783
head_detect_seg020,12.0,14,25,0.4800
head_detect_seg020,13.0,15,20,0.6000
head_detect_seg020,14.0,13,23,0.4783
head_detect_seg020,15.0,13,24,0.5000
head_detect_seg020,16.0,11,26,0.4231
head_detect_seg020,17.0,13,24,0.4583
head_detect_seg020,18.0,11,24,0.4583
head_detect_seg020,19.0,13,27,0.4444
head_detect_seg020,20.0,9,27,0.3333
head_detect_seg020,21.0,12,23,0.5217
head_detect_seg020,22.0,14,25,0.5600
head_detect_seg020,23.0,13,25,0.5200
head_detect_seg020,24.0,12,24,0.5000
head_detect_seg020,25.0,13,23,0.5652
head_detect_seg020,26.0,12,20,0.5500
head_detect_seg020,27.0,17,22,0.6818
head_detect_seg020,28.0,11,20,0.5500
head_detect_seg020,29.0,19,22,0.7727
head_detect_seg020,30.0,14,23,0.6087
head_detect_seg020,31.0,14,25,0.5600
head_detect_seg020,32.0,13,24,0.4583
head_detect_seg020,33.0,10,23,0.3913
head_detect_seg020,34.0,12,23,0.5217
head_detect_seg020,35.0,13,24,0.5417
head_detect_seg020,36.0,14,24,0.5833
head_detect_seg020,37.0,16,23,0.6957
head_detect_seg020,38.0,14,25,0.5600
head_detect_seg020,39.0,14,25,0.5600
head_detect_seg020,40.0,15,22,0.6364
head_detect_seg020,41.0,12,22,0.5000
head_detect_seg020,42.0,11,23,0.4783
head_detect_seg020,43.0,11,22,0.4545
head_detect_seg020,44.0,9,24,0.3750
head_detect_seg020,45.0,11,22,0.4545
head_detect_seg020,46.0,11,25,0.4000
head_detect_seg020,47.0,11,25,0.4400
head_detect_seg020,48.0,13,27,0.4815
head_detect_seg020,49.0,15,27,0.4815
head_detect_seg020,50.1,10,25,0.4000
head_detect_seg020,51.1,8,27,0.2963
head_detect_seg020,52.1,9,29,0.3103
head_detect_seg020,53.1,9,28,0.3214
head_detect_seg020,54.1,9,29,0.3103
head_detect_seg020,55.1,13,31,0.4194
head_detect_seg020,56.1,14,29,0.4828
head_detect_seg020,57.1,11,25,0.4400
head_detect_seg020,58.1,13,26,0.4615
head_detect_seg020,59.1,13,25,0.4400
head_detect_seg020,60.1,11,24,0.4167
head_detect_seg020,61.1,14,24,0.5417
head_detect_seg020,62.1,10,25,0.4000
head_detect_seg020,63.1,10,26,0.3846
head_detect_seg020,64.1,10,24,0.3750
head_detect_seg020,65.1,10,24,0.4167
head_detect_seg020,66.1,12,24,0.5000
head_detect_seg020,67.1,12,24,0.5000
head_detect_seg020,68.1,15,24,0.5833
head_detect_seg020,69.1,13,22,0.5909
head_detect_seg020,70.1,17,23,0.6957
head_detect_seg020,71.1,16,24,0.5833
head_detect_seg020,72.1,18,23,0.6957
head_detect_seg020,73.1,18,26,0.6538
head_detect_seg020,74.1,15,25,0.5600
head_detect_seg020,75.1,12,24,0.4583
head_detect_seg020,76.1,13,26,0.4615
head_detect_seg020,77.1,13,26,0.4615
head_detect_seg020,78.1,11,25,0.4400
head_detect_seg020,79.1,11,26,0.3462
head_detect_seg020,80.1,12,22,0.5000
head_detect_seg020,81.1,16,25,0.6000
head_detect_seg020,82.1,17,26,0.6154
head_detect_seg020,83.1,16,24,0.6250
head_detect_seg020,84.1,15,25,0.5600
head_detect_seg020,85.1,15,22,0.5909
head_detect_seg020,86.1,14,23,0.5652
head_detect_seg020,87.1,15,26,0.5385
head_detect_seg020,88.1,10,25,0.4000
head_detect_seg020,89.1,12,21,0.5714
head_detect_seg020,90.1,12,22,0.5455
head_detect_seg020,91.1,16,23,0.5217
head_detect_seg020,92.1,17,21,0.7143
head_detect_seg020,93.1,13,24,0.5417
head_detect_seg020,94.1,12,24,0.5000
head_detect_seg020,95.1,14,23,0.6087
head_detect_seg020,96.1,14,26,0.5385
head_detect_seg020,97.1,14,26,0.5000
head_detect_seg020,98.1,13,25,0.5200
head_detect_seg020,99.1,13,27,0.4444
head_detect_seg020,100.1,11,26,0.3462
head_detect_seg020,101.1,15,26,0.5000
head_detect_seg020,102.1,13,24,0.5000
head_detect_seg020,103.1,14,21,0.5714
head_detect_seg020,104.1,13,21,0.6190
head_detect_seg020,105.1,14,25,0.5600
head_detect_seg020,106.1,13,21,0.5714
head_detect_seg020,107.1,12,21,0.5238
head_detect_seg020,108.1,13,21,0.5714
head_detect_seg020,109.1,10,23,0.4348
head_detect_seg020,110.1,13,28,0.4643
head_detect_seg020,111.1,13,28,0.4643
head_detect_seg020,112.1,14,27,0.5185
head_detect_seg020,113.1,13,27,0.4815
head_detect_seg020,114.1,14,27,0.5185
head_detect_seg020,115.1,12,29,0.4138
head_detect_seg020,116.1,15,24,0.5833
head_detect_seg020,117.1,12,25,0.4800
head_detect_seg020,118.1,14,25,0.5600
head_detect_seg020,119.1,12,25,0.4800
head_detect_seg020,120.1,11,26,0.4231
head_detect_seg020,121.1,12,25,0.4800
head_detect_seg020,122.1,11,28,0.3929
head_detect_seg020,123.1,14,27,0.4444
head_detect_seg020,124.1,10,27,0.3704
head_detect_seg021,0.0,11,24,0.4167
head_detect_seg021,1.0,13,26,0.5000
head_detect_seg021,2.0,10,24,0.4167
head_detect_seg021,3.0,10,24,0.4167
head_detect_seg021,4.0,11,24,0.4583
head_detect_seg021,5.0,12,24,0.5000
